"","Number","Episode","Link.url","Link.title","BaseURL","Path","Sponsor","Host"
"160",36,"36: A Weird One","http://www.youtube.com/watch?v=SK7guNbQwFw","prod","www.youtube.com","/watch",FALSE,FALSE
"161",36,"36: A Weird One","http://arstechnica.com/apple/2013/10/os-x-10-9/","Read the review","arstechnica.com","/apple/2013/10/os-x-10-9/",FALSE,FALSE
"162",36,"36: A Weird One","http://squarespace.com/atp","Squarespace","squarespace.com","/atp",TRUE,FALSE
"163",36,"36: A Weird One","http://hover.com/atp","Hover","hover.com","/atp",TRUE,FALSE
"164",37,"37: A 3,000-Word Digression","http://www.sothebys.com/en/auctions/ecatalogue/2013/null-n09014/lot.27.html","red one","www.sothebys.com","/en/auctions/ecatalogue/2013/null-n09014/lot.27.html",FALSE,FALSE
"165",37,"37: A 3,000-Word Digression","http://arstechnica.com/apple/2013/10/os-x-10-9/","OS X Mavericks review","arstechnica.com","/apple/2013/10/os-x-10-9/",FALSE,FALSE
"166",37,"37: A 3,000-Word Digression","http://shinyplasticbag.com/dragondrop/","Dragon Drop","shinyplasticbag.com","/dragondrop/",FALSE,FALSE
"167",37,"37: A 3,000-Word Digression","http://cocoapods.org","Cocoapods","cocoapods.org","",FALSE,FALSE
"168",37,"37: A 3,000-Word Digression","http://instagram.com/p/Kjawtqw5Jv","Museum of Mediocre Reading Devices","instagram.com","/p/Kjawtqw5Jv",FALSE,FALSE
"169",37,"37: A 3,000-Word Digression","http://en.wikipedia.org/wiki/CueCat","CueCat","en.wikipedia.org","/wiki/CueCat",FALSE,FALSE
"170",37,"37: A 3,000-Word Digression","http://remobjects.com/oxygene","Oxygene by RemObjects","remobjects.com","/oxygene",FALSE,FALSE
"171",37,"37: A 3,000-Word Digression","http://igloosoftware.com/atp","Igloo","igloosoftware.com","/atp",TRUE,FALSE
"172",38,"38: Auto-Update My Parents","http://hatandsuitcase.com/","Jim Pierce","hatandsuitcase.com","/",FALSE,FALSE
"173",38,"38: Auto-Update My Parents","http://adva-soft.com/products/anticrop/","AntiCrop","adva-soft.com","/products/anticrop/",FALSE,FALSE
"174",38,"38: Auto-Update My Parents","http://createglide.com","Glide","createglide.com","",FALSE,FALSE
"175",38,"38: Auto-Update My Parents","http://blog.everpix.com/post/66102960115/we-gave-it-our-all","Everpix's failure and impending shutdown","blog.everpix.com","/post/66102960115/we-gave-it-our-all",FALSE,FALSE
"176",38,"38: Auto-Update My Parents","http://www.theverge.com/2013/11/5/5039216/everpix-life-and-death-inside-the-worlds-best-photo-startup","The Verge's profile of the failure","www.theverge.com","/2013/11/5/5039216/everpix-life-and-death-inside-the-worlds-best-photo-startup",FALSE,FALSE
"177",38,"38: Auto-Update My Parents","https://support.everpix.com/entries/22586374","Shutdown FAQ","support.everpix.com","/entries/22586374",FALSE,FALSE
"178",38,"38: Auto-Update My Parents","https://twitter.com/sameersundresh/status/397831224716042240","Staff tweet about compression and average usage","twitter.com","/sameersundresh/status/397831224716042240",FALSE,FALSE
"179",38,"38: Auto-Update My Parents","https://twitter.com/wwayneee/status/398169891275943936","Staff tweet about ""3x userbase"" needed","twitter.com","/wwayneee/status/398169891275943936",FALSE,FALSE
"180",38,"38: Auto-Update My Parents","https://www.loom.com/","Loom","www.loom.com","/",FALSE,FALSE
"181",38,"38: Auto-Update My Parents","https://picturelife.com/","Picturelife","picturelife.com","/",FALSE,FALSE
"182",38,"38: Auto-Update My Parents","http://www.adoberevel.com/","Adobe Revel","www.adoberevel.com","/",FALSE,FALSE
"183",38,"38: Auto-Update My Parents","http://en.wikipedia.org/wiki/Puerto_Rico_%28board_game%29","Puerto Rico game","en.wikipedia.org","/wiki/Puerto_Rico_(board_game)",FALSE,FALSE
"184",38,"38: Auto-Update My Parents","http://arstechnica.com/apple/2013/10/os-x-10-9/","John's Mavericks review","arstechnica.com","/apple/2013/10/os-x-10-9/",FALSE,FALSE
"185",38,"38: Auto-Update My Parents","http://hover.com/atp","Hover","hover.com","/atp",TRUE,FALSE
"186",38,"38: Auto-Update My Parents","http://www.f-sim.com/","F-Sim Space Shuttle","www.f-sim.com","/",FALSE,FALSE
"187",39,"39: Desperation Mode","http://support.apple.com/kb/HT4858","Photo Stream limits","support.apple.com","/kb/HT4858",FALSE,FALSE
"188",39,"39: Desperation Mode","http://support.apple.com/kb/HT4486","all","support.apple.com","/kb/HT4486",FALSE,FALSE
"189",39,"39: Desperation Mode","https://twitter.com/philwkim/status/398923614960881665","these","twitter.com","/philwkim/status/398923614960881665",FALSE,FALSE
"190",39,"39: Desperation Mode","https://twitter.com/okoroezenwa/status/398928995120840704","links","twitter.com","/okoroezenwa/status/398928995120840704",FALSE,FALSE
"191",39,"39: Desperation Mode","https://twitter.com/jdhwi/status/398930616982700032","show","twitter.com","/jdhwi/status/398930616982700032",FALSE,FALSE
"192",39,"39: Desperation Mode","https://twitter.com/theJingster/status/398934674799484928","notes","twitter.com","/theJingster/status/398934674799484928",FALSE,FALSE
"193",39,"39: Desperation Mode","http://www.bloomberg.com/news/2013-11-08/microsoft-ceo-candidate-elop-said-to-mull-windows-shift.html","Stephen Elop's If-I-Were-CEO Plan","www.bloomberg.com","/news/2013-11-08/microsoft-ceo-candidate-elop-said-to-mull-windows-shift.html",FALSE,FALSE
"194",39,"39: Desperation Mode","http://filetransporter.com/atp","Transporter","filetransporter.com","/atp",TRUE,FALSE
"195",39,"39: Desperation Mode","http://hover.com/atp","Hover","hover.com","/atp",TRUE,FALSE
"196",39,"39: Desperation Mode","http://squarespace.com/atp","Squarespace","squarespace.com","/atp",TRUE,FALSE
"197",40,"40: The Compliance Shark","https://twitter.com/AnyConnect/status/402527513555267585","Cisco VPNs on Mavericks","twitter.com","/AnyConnect/status/402527513555267585",FALSE,FALSE
"198",40,"40: The Compliance Shark","http://www.windowsphone.com/en-US/how-to/wp8/photos/automatically-save-the-photos-and-videos-you-take-to-skydrive","SkyDrive","www.windowsphone.com","/en-US/how-to/wp8/photos/automatically-save-the-photos-and-videos-you-take-to-skydrive",FALSE,FALSE
"199",40,"40: The Compliance Shark","https://twitter.com/arebee/status/402637133434724352","Windows Mobile Phone Series Metro Not-Metro Phone Windows","twitter.com","/arebee/status/402637133434724352",FALSE,FALSE
"200",40,"40: The Compliance Shark","http://www.economist.com/blogs/graphicdetail/2013/11/daily-chart-11","Game-console sales by generation","www.economist.com","/blogs/graphicdetail/2013/11/daily-chart-11",FALSE,FALSE
"201",40,"40: The Compliance Shark","http://hypercritical.co/2013/09/02/nintendo-in-crisis","Nintendo In Crisis","hypercritical.co","/2013/09/02/nintendo-in-crisis",FALSE,TRUE
"202",40,"40: The Compliance Shark","http://www.anandtech.com/show/7528/the-xbox-one-mini-review-hardware-analysis","AnandTech's Xbox One and PS4 mini-review","www.anandtech.com","/show/7528/the-xbox-one-mini-review-hardware-analysis",FALSE,FALSE
"203",40,"40: The Compliance Shark","http://www.marco.org/rmbp-irtest.html","image-retention test","www.marco.org","/rmbp-irtest.html",FALSE,TRUE
"204",40,"40: The Compliance Shark","http://www.displaymate.com/Tablet_ShootOut_4.htm","DisplayMate quality analysis","www.displaymate.com","/Tablet_ShootOut_4.htm",FALSE,FALSE
"205",40,"40: The Compliance Shark","http://www.anandtech.com/show/7519/apple-ipad-mini-with-retina-display-reviewed/2","A7 thermal throttling in iPhone 5S, iPad Air, and Retina iPad Mini","www.anandtech.com","/show/7519/apple-ipad-mini-with-retina-display-reviewed/2",FALSE,FALSE
"206",40,"40: The Compliance Shark","http://www.anandtech.com/show/7460/apple-ipad-air-review/2","deeper analysis of the A7","www.anandtech.com","/show/7460/apple-ipad-air-review/2",FALSE,FALSE
"207",40,"40: The Compliance Shark","http://fluidsurveys.com/surveys/siracusa/disk-first-aid/","Take John's disk-repair results survey!","fluidsurveys.com","/surveys/siracusa/disk-first-aid/",FALSE,FALSE
"208",40,"40: The Compliance Shark","http://www.youtube.com/watch?v=A7sHUMhsAIQ","Ending Theme Song 2.0 by Jonathan Mann","www.youtube.com","/watch",FALSE,FALSE
"209",40,"40: The Compliance Shark","http://speirs.org/blog/2013/11/19/portable-podcasting.html","Fraser Speirs producing his podcast on an iPad","speirs.org","/blog/2013/11/19/portable-podcasting.html",FALSE,FALSE
"210",40,"40: The Compliance Shark","http://5by5.tv/b2w/146","Back to Work 146 with Dan possibly going iPad-only","5by5.tv","/b2w/146",FALSE,FALSE
"211",40,"40: The Compliance Shark","http://www.youtube.com/watch?v=SVozdF5msic","SimCity 2000 on SNES","www.youtube.com","/watch",FALSE,FALSE
"212",40,"40: The Compliance Shark","http://www.macworld.com/article/2028888/review-logitechs-ultrathin-mini-keyboard-cover-makes-the-wrong-tradeoffs.html","Lex's Logitech Ultrathin Mini keyboard review","www.macworld.com","/article/2028888/review-logitechs-ultrathin-mini-keyboard-cover-makes-the-wrong-tradeoffs.html",FALSE,FALSE
"213",40,"40: The Compliance Shark","http://refurb-tracker.com/","Apple refurb discounts","refurb-tracker.com","/",FALSE,FALSE
"214",40,"40: The Compliance Shark","http://www.youtube.com/watch?v=zWRTCfKznvU","Casio B.O.S.S.","www.youtube.com","/watch",FALSE,FALSE
"215",40,"40: The Compliance Shark","http://atp.ting.com/","Ting","atp.ting.com","/",TRUE,FALSE
"216",40,"40: The Compliance Shark","http://www.gemvara.com/?utm_source=ATP&utm_medium=podcast&utm_campaign=ATP_11_22","Gemvara","www.gemvara.com","/",FALSE,FALSE
"217",41,"41: Penny Wise, Pound Foolish","http://finerthings.in/featured/the-difference-between-photo-stream-and-shared-photo-streams-and-how-to-store-your-photos-and-videos-in-icloud/","David Chartier's clarification on Photo Stream limits","finerthings.in","/featured/the-difference-between-photo-stream-and-shared-photo-streams-and-how-to-store-your-photos-and-videos-in-icloud/",FALSE,FALSE
"218",41,"41: Penny Wise, Pound Foolish","https://www.spacemonkey.com/","Space Monkey","www.spacemonkey.com","/",FALSE,FALSE
"219",41,"41: Penny Wise, Pound Foolish","http://www.filetransporter.com/","Transporter","www.filetransporter.com","/",TRUE,FALSE
"220",41,"41: Penny Wise, Pound Foolish","https://www.box.com/","Box","www.box.com","/",FALSE,FALSE
"221",41,"41: Penny Wise, Pound Foolish","http://en.wikipedia.org/wiki/AOL#2000s:_transition_and_rebranding","Xdrive","en.wikipedia.org","/wiki/AOL",FALSE,FALSE
"222",41,"41: Penny Wise, Pound Foolish","http://www.imore.com/debug-24-jalkut-nielsen-siracusa-and-future-os-x","John on Debug","www.imore.com","/debug-24-jalkut-nielsen-siracusa-and-future-os-x",FALSE,FALSE
"223",41,"41: Penny Wise, Pound Foolish","http://news.xbox.com/2013/11/xbox-one-biggest-launch-in-xbox-history","Xbox One launch sales","news.xbox.com","/2013/11/xbox-one-biggest-launch-in-xbox-history",FALSE,FALSE
"224",41,"41: Penny Wise, Pound Foolish","http://www.engadget.com/2013/11/24/apple-confirms-primesense-buyout/","Apple buys PrimeSense","www.engadget.com","/2013/11/24/apple-confirms-primesense-buyout/",FALSE,FALSE
"225",41,"41: Penny Wise, Pound Foolish","http://www.linkedin.com/jobs2/view/9887522","Penny Arcade's job posting","www.linkedin.com","/jobs2/view/9887522",FALSE,FALSE
"226",41,"41: Penny Wise, Pound Foolish","http://www.marco.org/2013/11/26/penny-arcade-awful-job","Marco's reaction","www.marco.org","/2013/11/26/penny-arcade-awful-job",FALSE,TRUE
"227",41,"41: Penny Wise, Pound Foolish","http://forums.penny-arcade.com/discussion/185114/about-the-penny-arcade-job-posting","the outgoing employee's description","forums.penny-arcade.com","/discussion/185114/about-the-penny-arcade-job-posting",FALSE,FALSE
"228",41,"41: Penny Wise, Pound Foolish","http://www.warbyparker.com/","Warby Parker","www.warbyparker.com","/",TRUE,FALSE
"229",41,"41: Penny Wise, Pound Foolish","http://atp.ting.com/","Ting","atp.ting.com","/",TRUE,FALSE
"230",42,"42: The Ultimate Vanity Search","http://daringfireball.net/linked/2013/12/02/topsy-labs","acquisition of Topsy","daringfireball.net","/linked/2013/12/02/topsy-labs",FALSE,FALSE
"231",42,"42: The Ultimate Vanity Search","https://alpha.app.net/dalton/post/16407959","why","alpha.app.net","/dalton/post/16407959",FALSE,FALSE
"232",42,"42: The Ultimate Vanity Search","http://www.theverge.com/2013/12/4/5173686/usb-type-c-connector-specification-announced","USB spec group will add a reversible connector","www.theverge.com","/2013/12/4/5173686/usb-type-c-connector-specification-announced",FALSE,FALSE
"233",42,"42: The Ultimate Vanity Search","http://5by5.tv/hypercritical/5","Hypercritical #5","5by5.tv","/hypercritical/5",FALSE,FALSE
"234",42,"42: The Ultimate Vanity Search","http://5by5.tv/hypercritical/6","Hypercritical #6","5by5.tv","/hypercritical/6",FALSE,FALSE
"235",42,"42: The Ultimate Vanity Search","http://daringfireball.net/2013/12/lightning_apple","Lightning epitomizing Apple","daringfireball.net","/2013/12/lightning_apple",FALSE,FALSE
"236",42,"42: The Ultimate Vanity Search","http://www.anandtech.com/show/7563/dell-24-uhd-up2414q-gets-a-price-28-uhd-4k-3840x2160-announced","Dell renews hope for desktop Retina","www.anandtech.com","/show/7563/dell-24-uhd-up2414q-gets-a-price-28-uhd-4k-3840x2160-announced",FALSE,FALSE
"237",42,"42: The Ultimate Vanity Search","http://www.eye-friendly.com/","Eye-Friendly","www.eye-friendly.com","/",FALSE,FALSE
"238",42,"42: The Ultimate Vanity Search","http://squarespace.com/atp","Squarespace","squarespace.com","/atp",TRUE,FALSE
"239",42,"42: The Ultimate Vanity Search","http://igloosoftware.com/atp","Igloo","igloosoftware.com","/atp",TRUE,FALSE
"240",42,"42: The Ultimate Vanity Search","http://hover.com/atp","Hover","hover.com","/atp",TRUE,FALSE
"241",43,"43: Brilliance Enhancer","http://terriblepodcastscreenplays.tumblr.com/post/69631072895/accidental-fountain-screenplay-the-case-of-liss","Accidental Fountain Screenplay: The Case of Liss","terriblepodcastscreenplays.tumblr.com","/post/69631072895/accidental-fountain-screenplay-the-case-of-liss",FALSE,FALSE
"242",43,"43: Brilliance Enhancer","http://5by5.tv/bionic","Bionic","5by5.tv","/bionic",FALSE,FALSE
"243",43,"43: Brilliance Enhancer","http://arstechnica.com/apple/2013/12/apple-briefly-sells-then-removes-sharp-4k-display-ahead-of-mac-pro-launch/","the Sharp/Apple non-news","arstechnica.com","/apple/2013/12/apple-briefly-sells-then-removes-sharp-4k-display-ahead-of-mac-pro-launch/",FALSE,FALSE
"244",43,"43: Brilliance Enhancer","http://specialists.squarespace.com/","already exists","specialists.squarespace.com","/",TRUE,FALSE
"245",43,"43: Brilliance Enhancer","http://5by5.tv/hypercritical/16","Hypercritical 16: The Soap Opera Effect","5by5.tv","/hypercritical/16",FALSE,FALSE
"246",43,"43: Brilliance Enhancer","http://www.amazon.com/dp/B00BC4SJEC/?tag=siracusa-20","The new John Siracusa TV","www.amazon.com","/dp/B00BC4SJEC/",FALSE,FALSE
"247",43,"43: Brilliance Enhancer","http://5by5.tv/b2w/149","Merlin's response","5by5.tv","/b2w/149",FALSE,FALSE
"248",43,"43: Brilliance Enhancer","http://atp.fm/episodes/41-penny-wise-pound-foolish","criticism discussion","atp.fm","/episodes/41-penny-wise-pound-foolish",FALSE,TRUE
"249",43,"43: Brilliance Enhancer","http://www.autoblog.com/2013/12/11/2015-bmw-m3-sedan-m4-coupe-video/","the new M3/M4","www.autoblog.com","/2013/12/11/2015-bmw-m3-sedan-m4-coupe-video/",FALSE,FALSE
"250",43,"43: Brilliance Enhancer","http://en.wikipedia.org/wiki/Dead_pedal","dead pedal","en.wikipedia.org","/wiki/Dead_pedal",FALSE,FALSE
"251",43,"43: Brilliance Enhancer","http://www.pixelmator.com/","Pixelmator","www.pixelmator.com","/",FALSE,FALSE
"252",43,"43: Brilliance Enhancer","http://filetransporter.com/atp","Transporter","filetransporter.com","/atp",TRUE,FALSE
"253",43,"43: Brilliance Enhancer","http://squarespace.com/atp","Squarespace","squarespace.com","/atp",TRUE,FALSE
"254",44,"44: A Plague With Very Minor Effects","http://www.everyinteraction.com/reversible-usb-type-c-lightning/","What if the new USB connector is too similar to Lightning","www.everyinteraction.com","/reversible-usb-type-c-lightning/",FALSE,FALSE
"255",44,"44: A Plague With Very Minor Effects","http://daringfireball.net/2013/12/lightning_apple","John Gruber on Lightning","daringfireball.net","/2013/12/lightning_apple",FALSE,FALSE
"256",44,"44: A Plague With Very Minor Effects","https://twitter.com/vegarnilsen/status/412617927658311680","Potential for 5120-wide Retina displays","twitter.com","/vegarnilsen/status/412617927658311680",FALSE,FALSE
"257",44,"44: A Plague With Very Minor Effects","http://d35lb3dl296zwu.cloudfront.net/uploads/photo/image/14299/DSC_0346.jpg","""dual-input displays""","d35lb3dl296zwu.cloudfront.net","/uploads/photo/image/14299/DSC_0346.jpg",FALSE,FALSE
"258",44,"44: A Plague With Very Minor Effects","https://itunes.apple.com/us/app/thx-tune-up/id592624594?mt=8","THX TV-calibration app","itunes.apple.com","/us/app/thx-tune-up/id592624594",FALSE,FALSE
"259",44,"44: A Plague With Very Minor Effects","http://www.muleradio.net/thetalkshow/64/","The Talk Show's excellent discussion","www.muleradio.net","/thetalkshow/64/",FALSE,FALSE
"260",44,"44: A Plague With Very Minor Effects","http://www.marco.org/2013/12/14/rate-this-app","Marco's post","www.marco.org","/2013/12/14/rate-this-app",FALSE,TRUE
"261",44,"44: A Plague With Very Minor Effects","http://david-smith.org/blog/2013/12/16/degradation-or-aspiration/","Underscore David Smith on App Store quality standards","david-smith.org","/blog/2013/12/16/degradation-or-aspiration/",FALSE,FALSE
"262",44,"44: A Plague With Very Minor Effects","http://www.chuqui.com/2013/12/apple-cant-ban-rate-this-app-dialogs/","How Apple could process ""report as inappropriate"" at scale","www.chuqui.com","/2013/12/apple-cant-ban-rate-this-app-dialogs/",FALSE,FALSE
"263",44,"44: A Plague With Very Minor Effects","https://itunes.apple.com/us/app/fast-text/id376634510","Fast Text","itunes.apple.com","/us/app/fast-text/id376634510",FALSE,FALSE
"264",44,"44: A Plague With Very Minor Effects","https://itunes.apple.com/us/app/bugshot/id669858907","Bugshot","itunes.apple.com","/us/app/bugshot/id669858907",FALSE,FALSE
